DateTime,LE,H,NETRAD,G,LE_measured_flag,H_measured_flag,SW_IN,TA,RH,VPD,PA,GPP,P,WS,USTAR,SWC
2019-10-09 01:30,-6.08,-10.11,-57.87,-15.88,1,1,0.0,15.36,51.8,0.841,98.84,0.0,0.0,0.51,0.068,11.53
2019-10-09 02:00,1.26,-6.27,-58.19,-16.47,1,1,0.0,14.77,57.4,0.715,98.81,0.0,0.0,0.39,0.12,11.51
2019-10-09 02:30,-0.87,-15.18,-56.22,-16.8,1,1,0.0,14.31,57.9,0.685,98.89,0.0,0.0,0.53,0.095,11.49
2019-10-09 03:00,-3.07,-19.25,-58.12,-16.94,1,1,0.0,13.26,58.6,0.63,98.91,0.0,0.0,0.88,0.096,11.48
2019-10-09 03:30,-2.98,-4.09,-57.5,-16.15,0,1,0.0,13.22,58.8,0.626,98.86,0.0,0.0,0.91,0.136,11.47
2019-10-09 04:00,-2.89,-34.19,-62.05,-15.67,1,1,0.0,12.17,59.3,0.577,98.81,0.0,0.0,1.11,0.155,11.46
2019-10-09 04:30,-0.54,-23.91,-58.69,-16.07,1,1,0.0,11.39,63.7,0.488,98.78,0.0,0.0,0.71,0.12,11.44
2019-10-09 05:00,-4.42,-5.69,-57.6,-17.4,1,1,0.0,12.01,66.5,0.469,98.74,0.0,0.0,0.83,0.063,11.44
2019-10-09 05:30,-0.43,37.16,-59.68,-17.73,0,1,0.0,12.15,69.2,0.436,98.74,0.0,0.0,0.68,0.164,11.43
2019-10-09 06:00,-1.62,-10.79,-54.06,-17.2,1,1,9.3,10.4,72.4,0.348,98.92,0.313,0.0,1.11,0.092,11.41
2019-10-09 06:30,9.54,-10.84,-20.7,-15.67,1,1,73.0,10.96,67.9,0.42,99.03,0.091,0.0,0.93,0.169,11.4
2019-10-09 07:00,11.78,6.41,39.53,-13.06,1,1,171.4,12.72,63.0,0.544,99.08,0.051,0.0,1.45,0.2,11.39
2019-10-09 07:30,39.48,43.66,108.17,-9.27,1,1,280.5,14.56,48.6,0.852,99.13,0.0,0.0,2.18,0.233,11.39
2019-10-09 08:00,19.46,89.42,177.83,-6.14,1,1,390.5,15.43,35.3,1.133,99.16,0.0,0.0,2.41,0.299,11.37
2019-10-09 08:30,19.99,157.47,248.72,-2.38,1,1,495.9,16.27,33.4,1.232,99.17,0.0,0.0,2.93,0.357,11.37
2019-10-09 09:00,13.45,178.04,312.94,2.12,1,1,590.1,16.78,32.7,1.286,99.18,0.0,0.0,2.96,0.365,11.36
2019-10-09 09:30,16.54,225.11,369.22,6.5,1,1,669.7,17.08,31.2,1.338,99.19,0.0,0.0,3.15,0.373,11.37
2019-10-09 10:00,13.13,217.15,405.3,11.08,1,1,731.7,18.03,28.8,1.472,99.18,0.0,0.0,2.96,0.359,11.36
2019-10-09 10:30,12.53,249.04,432.03,15.12,1,1,777.4,18.76,27.4,1.569,99.07,0.0,0.0,2.65,0.344,11.38
2019-10-09 11:00,9.66,206.0,450.22,19.69,1,1,804.2,19.46,26.5,1.661,99.05,0.0,0.0,2.74,0.35,11.38
2019-10-09 11:30,16.75,273.43,449.59,22.85,1,1,814.9,20.2,26.0,1.752,99.03,0.0,0.0,2.42,0.357,11.39
2019-10-09 12:00,9.15,287.92,438.77,25.08,1,1,808.8,21.07,25.3,1.865,99.04,0.0,0.0,2.3,0.373,11.39
2019-10-09 12:30,11.14,254.61,415.86,27.04,1,1,781.5,21.84,23.8,1.994,98.82,0.0,0.0,2.59,0.329,11.42
2019-10-09 13:00,17.34,274.68,384.6,27.96,1,1,738.3,22.35,23.4,2.067,98.84,0.0,0.0,3.12,0.399,11.44
2019-10-09 13:30,13.28,257.4,344.2,27.43,1,1,682.8,22.6,22.7,2.118,98.7,0.0,0.0,3.45,0.464,11.44
2019-10-09 14:00,6.35,198.28,288.89,24.98,1,1,613.0,22.97,21.7,2.194,98.86,0.0,0.0,3.14,0.398,11.47
2019-10-09 14:30,7.69,153.75,223.69,22.17,1,1,527.2,23.31,21.0,2.26,98.93,0.0,0.0,3.02,0.356,11.47
2019-10-09 15:00,7.69,122.99,156.51,18.29,1,1,429.3,23.35,20.9,2.269,98.88,0.0,0.0,3.09,0.358,11.49
2019-10-09 15:30,-4.75,78.23,84.48,13.82,1,1,330.9,22.93,20.2,2.232,98.89,0.0,0.0,3.28,0.435,11.5
2019-10-09 16:00,2.84,36.13,7.12,9.44,1,1,223.8,22.63,19.3,2.215,98.88,0.0,0.0,2.95,0.311,11.52
2019-10-09 16:30,5.03,-20.05,-57.62,5.06,1,1,120.3,22.02,18.4,2.16,98.9,0.0,0.0,3.02,0.349,11.52
2019-10-09 17:00,1.5,-52.9,-97.29,0.63,1,1,34.4,20.95,18.3,2.024,98.9,0.244,0.0,2.27,0.26,11.52
2019-10-09 17:30,1.45,-33.38,-99.47,-4.51,1,1,0.0,19.55,19.3,1.834,98.89,0.0,0.0,1.39,0.129,11.52
2019-10-09 18:00,1.04,1.47,-67.35,-10.78,0,1,0.0,17.69,21.9,1.58,98.98,0.0,0.0,0.32,0.05,11.51
2019-10-09 18:30,0.63,-9.35,-69.29,-15.32,1,1,0.0,16.94,23.1,1.483,98.97,0.0,0.0,0.9,0.04,11.49
2019-10-09 19:00,0.81,-3.14,-69.53,-15.46,0,1,0.0,16.59,24.2,1.43,98.96,0.0,0.0,0.82,0.097,11.48
2019-10-09 19:30,0.99,-14.8,-59.16,-15.96,1,1,0.0,14.57,28.5,1.185,98.97,0.0,0.0,0.89,0.071,11.48
2019-10-09 20:00,0.78,5.23,-56.07,-17.24,0,1,0.0,12.63,33.5,0.972,99.05,0.0,0.0,0.89,0.09,11.47
2019-10-09 20:30,0.58,18.26,-55.36,-17.7,0,1,0.0,11.87,35.7,0.893,99.07,0.0,0.0,0.78,0.09,11.44
2019-10-09 21:00,0.05,0.28,-57.32,-18.54,0,1,0.0,10.87,40.6,0.773,99.1,0.0,0.0,0.88,0.078,11.44
2019-10-09 21:30,-0.35,19.95,-62.57,-18.64,0,1,0.0,11.26,41.2,0.785,99.05,0.0,0.0,1.02,0.109,11.41
2019-10-09 22:00,-0.63,11.35,-61.05,-19.4,0,1,0.0,9.85,43.7,0.684,99.1,0.0,0.0,0.99,0.127,11.39
2019-10-09 22:30,-0.23,-36.63,-63.64,-19.79,1,1,0.0,9.42,46.3,0.634,98.75,0.0,0.0,0.51,0.156,11.39
2019-10-09 23:00,-0.42,-6.07,-62.82,-20.73,1,1,0.0,8.15,52.0,0.52,99.02,0.0,0.0,0.9,0.039,11.37
2019-10-09 23:30,-0.15,30.74,-64.01,-21.62,0,1,0.0,8.66,54.1,0.515,98.37,0.0,0.0,0.86,0.124,11.35
2019-10-10 00:00,0.12,-6.76,-63.72,-22.44,1,1,0.0,7.64,58.6,0.433,98.58,0.0,0.0,0.82,0.078,11.35
2019-10-10 00:30,0.19,2.38,-62.99,-22.14,0,1,0.0,7.64,59.4,0.425,99.1,0.0,0.0,0.85,0.055,11.33
2019-10-10 01:00,0.43,14.51,-64.13,-22.74,0,1,0.0,6.89,62.7,0.37,98.63,0.0,0.0,0.92,0.124,11.31
2019-10-10 01:30,0.59,3.32,-61.36,-22.99,1,1,0.0,6.16,65.2,0.329,98.67,0.0,0.0,0.75,0.081,11.31
2019-10-10 02:00,1.14,-15.29,-69.32,-22.89,0,1,0.0,6.74,61.6,0.378,98.43,0.0,0.0,1.3,0.09,11.28
2019-10-10 02:30,1.68,2.46,-65.57,-22.1,0,1,0.0,6.29,62.8,0.355,98.58,0.0,0.0,0.74,0.099,11.26
2019-10-10 03:00,2.22,7.16,-65.09,-23.12,0,1,0.0,5.31,65.4,0.308,98.86,0.0,0.0,0.95,0.157,11.26
2019-10-10 03:30,0.94,15.41,-66.42,-23.76,0,1,0.0,5.13,65.0,0.308,98.67,0.0,0.0,1.12,0.124,11.24
2019-10-10 04:00,0.76,12.34,-66.7,-23.33,0,1,0.0,5.78,59.9,0.369,98.54,0.0,0.0,0.96,0.118,11.22
2019-10-10 04:30,3.84,-32.46,-65.96,-23.87,1,1,0.0,3.99,70.4,0.241,98.54,0.0,0.0,1.07,0.114,11.2
2019-10-10 05:00,1.93,-0.43,-66.03,-23.88,0,1,0.0,3.95,68.0,0.259,98.72,0.0,0.0,0.76,0.104,11.2
2019-10-10 05:30,3.46,31.36,-68.92,-25.14,0,1,0.0,3.15,70.5,0.226,98.76,0.0,0.0,1.09,0.171,11.18
2019-10-10 06:00,-1.91,-17.79,-62.32,-24.56,1,1,9.8,4.18,60.1,0.329,98.57,0.209,0.0,1.09,0.126,11.17
2019-10-10 06:30,2.54,-3.58,-23.07,-23.54,1,1,83.1,5.85,49.5,0.467,98.58,0.121,0.0,1.09,0.103,11.15
2019-10-10 07:00,14.4,0.66,34.65,-20.22,1,1,186.2,8.27,39.8,0.658,98.62,0.299,0.0,0.79,0.101,11.14
2019-10-10 07:30,24.23,51.36,102.37,-14.42,1,1,294.8,10.4,34.6,0.824,98.68,0.263,0.0,0.83,0.133,11.12
2019-10-10 08:00,17.55,79.03,155.25,-7.8,1,1,381.0,12.77,34.1,0.971,98.74,0.032,0.0,0.96,0.174,11.12
2019-10-10 08:30,9.68,121.32,238.93,-0.97,1,1,492.2,14.22,32.6,1.093,98.92,0.0,0.0,1.45,0.199,11.11
2019-10-10 09:00,6.89,167.77,292.87,5.69,1,1,577.6,15.19,30.2,1.203,99.13,0.0,0.0,1.37,0.218,11.1
2019-10-10 09:30,15.33,210.71,337.32,11.56,1,1,644.9,16.55,25.7,1.397,99.34,0.0,0.0,1.17,0.163,11.12
2019-10-10 10:00,28.33,244.4,377.99,17.4,1,1,705.3,17.85,24.0,1.554,99.0,0.0,0.0,1.51,0.276,11.11
2019-10-10 10:30,19.98,231.34,400.74,22.85,1,1,742.7,18.98,22.4,1.701,99.23,0.0,0.0,1.85,0.296,11.13
2019-10-10 11:00,12.54,215.07,416.09,27.34,1,1,770.7,19.81,22.2,1.798,98.82,0.0,0.0,1.68,0.282,11.14
2019-10-10 11:30,7.99,214.31,404.3,30.69,1,1,762.9,20.87,21.6,1.934,98.86,0.0,0.0,0.81,0.182,11.15
2019-10-10 12:00,14.27,253.96,392.65,31.78,1,1,749.3,21.74,22.2,2.025,99.35,0.0,0.0,1.25,0.28,11.16
2019-10-10 12:30,11.88,252.08,388.32,33.46,1,1,748.6,22.69,21.5,2.165,99.36,0.0,0.0,1.56,0.224,11.18
2019-10-10 13:00,9.97,214.5,358.12,34.8,1,1,709.9,22.97,21.5,2.2,99.31,0.0,0.0,1.6,0.251,11.21
2019-10-10 13:30,15.18,185.43,313.54,34.79,1,1,651.9,23.58,20.4,2.315,99.41,0.0,0.0,1.84,0.29,11.24
2019-10-10 14:00,0.55,196.93,266.85,33.04,1,1,589.1,24.03,18.9,2.423,99.5,0.0,0.0,1.89,0.306,11.26
2019-10-10 14:30,8.61,120.03,204.95,28.87,1,1,505.0,23.64,17.9,2.398,99.46,0.0,0.0,2.18,0.196,11.29
2019-10-10 15:00,7.77,122.51,128.94,22.94,1,1,398.4,23.86,17.4,2.445,99.46,0.0,0.0,1.36,0.24,11.3
2019-10-10 15:30,5.37,66.64,66.4,17.96,1,1,308.2,23.82,16.6,2.461,99.46,0.119,0.0,1.39,0.24,11.34
2019-10-10 16:00,3.21,33.19,-1.25,13.35,1,1,204.3,23.61,16.5,2.432,99.45,0.034,0.0,1.43,0.174,11.33
2019-10-10 16:30,10.68,3.31,-53.74,8.11,1,1,101.2,22.94,16.6,2.333,99.43,0.079,0.0,0.85,0.116,11.33
2019-10-10 17:00,0.13,-0.96,-71.41,1.15,1,1,22.7,21.37,17.1,2.108,99.45,0.404,0.0,0.89,0.057,11.35
2019-10-10 17:30,1.71,-2.85,-66.22,-6.18,0,1,0.0,18.74,21.1,1.705,99.45,0.0,0.0,0.86,0.056,11.35
2019-10-10 18:00,0.76,23.3,-62.62,-10.99,0,1,0.0,16.48,24.8,1.409,99.37,0.0,0.0,1.06,0.088,11.34
2019-10-10 18:30,-0.06,-15.52,-64.09,-13.38,0,1,0.0,15.46,28.3,1.258,99.23,0.0,0.0,1.06,0.095,11.34
2019-10-10 19:00,0.73,-27.51,-71.54,-14.0,1,1,0.0,15.47,31.0,1.213,99.3,0.0,0.0,1.28,0.108,11.33
2019-10-10 19:30,-0.94,-20.67,-70.39,-13.64,0,1,0.0,15.28,32.4,1.173,99.08,0.0,0.0,1.28,0.124,11.33
2019-10-10 20:00,-0.91,-30.22,-70.95,-13.72,1,1,0.0,14.37,35.6,1.054,99.02,0.0,0.0,1.05,0.141,11.31
2019-10-10 20:30,-0.28,-25.18,-65.13,-14.44,1,1,0.0,13.74,38.1,0.972,99.11,0.0,0.0,0.67,0.093,11.3
2019-10-10 21:00,0.34,-23.29,-67.62,-15.97,1,1,0.0,13.9,37.8,0.987,99.12,0.0,0.0,1.14,0.086,11.29
2019-10-10 21:30,2.69,-37.18,-71.45,-14.93,1,1,0.0,14.49,36.4,1.048,99.08,0.0,0.0,1.59,0.131,11.26
2019-10-10 22:00,1.73,-42.45,-75.01,-13.46,0,1,0.0,14.29,38.4,1.002,99.12,0.0,0.0,1.7,0.171,11.25
2019-10-10 22:30,2.74,-38.88,-74.82,-13.0,0,1,0.0,14.05,40.3,0.957,99.11,0.0,0.0,1.71,0.169,11.25
2019-10-10 23:00,-0.19,-34.09,-72.94,-12.6,1,1,0.0,14.1,40.9,0.95,99.12,0.0,0.0,1.26,0.146,11.24
2019-10-10 23:30,0.83,-27.61,-71.26,-12.79,1,1,0.0,14.36,40.9,0.966,99.1,0.0,0.0,1.3,0.129,11.22
2019-10-11 00:00,1.84,-26.47,-71.58,-12.96,0,1,0.0,14.05,41.8,0.932,99.12,0.0,0.0,1.6,0.134,11.2
2019-10-11 00:30,2.84,-26.95,-70.03,-12.56,1,1,0.0,13.97,41.7,0.93,99.16,0.0,0.0,1.27,0.126,11.2
2019-10-11 01:00,1.38,-28.99,-72.83,-13.42,1,1,0.0,13.48,41.5,0.903,99.19,0.0,0.0,1.13,0.151,11.19
2019-10-11 01:30,1.0,-35.39,-73.57,-14.09,0,1,0.0,12.95,40.6,0.887,99.2,0.0,0.0,1.58,0.148,11.18
2019-10-11 02:00,0.62,-35.24,-72.65,-14.25,0,1,0.0,12.59,39.2,0.887,99.17,0.0,0.0,1.35,0.156,11.17
2019-10-11 02:30,0.24,-42.18,-74.82,-14.54,0,1,0.0,12.1,38.4,0.868,99.3,0.0,0.0,1.53,0.167,11.16
2019-10-11 03:00,-0.14,-18.79,-62.93,-15.33,1,1,0.0,10.63,42.3,0.738,99.17,0.0,0.0,1.21,0.114,11.16
2019-10-11 03:30,0.61,1.8,-63.02,-16.71,0,1,0.0,10.09,42.7,0.708,99.24,0.0,0.0,1.24,0.138,11.14
2019-10-11 04:00,1.35,-22.25,-66.45,-17.28,0,1,0.0,9.48,43.7,0.667,99.37,0.0,0.0,1.69,0.112,11.14
2019-10-11 04:30,2.09,-33.73,-69.96,-17.43,0,1,0.0,9.36,42.0,0.682,98.93,0.0,0.0,1.83,0.15,11.12
2019-10-11 05:00,2.83,-36.29,-71.19,-17.32,0,1,0.0,9.44,38.7,0.724,98.89,0.0,0.0,1.48,0.151,11.12
2019-10-11 05:30,3.58,-35.74,-71.7,-17.61,1,1,0.0,9.63,36.0,0.766,98.9,0.406,0.0,1.6,0.152,11.1
2019-10-11 06:00,2.95,-29.55,-65.35,-17.27,1,1,10.5,9.69,34.9,0.783,98.89,0.411,0.0,1.6,0.142,11.07
2019-10-11 06:30,6.33,-24.5,-34.2,-16.31,1,1,66.2,10.0,34.4,0.805,98.91,0.37,0.0,1.62,0.181,11.07
2019-10-11 07:00,9.34,2.18,15.6,-13.75,1,1,154.6,11.7,31.4,0.942,98.94,0.28,0.0,1.44,0.199,11.07
2019-10-11 07:30,11.37,31.12,79.67,-9.15,1,1,251.2,13.97,28.1,1.147,98.97,0.0,0.0,1.54,0.205,11.07
2019-10-11 08:00,15.55,87.08,143.29,-3.83,1,1,359.7,16.45,23.6,1.429,98.99,0.0,0.0,1.38,0.204,11.07
2019-10-11 08:30,14.68,117.78,207.96,2.45,1,1,465.8,19.16,20.3,1.768,99.04,0.0,0.0,0.79,0.147,11.06
2019-10-11 09:00,29.5,153.44,263.23,9.86,1,1,552.8,21.57,17.9,2.113,99.37,0.0,0.0,0.61,0.22,11.06
2019-10-11 09:30,13.54,188.42,304.94,16.29,1,1,613.3,21.68,18.6,2.11,99.31,0.0,0.0,1.07,0.205,11.06
2019-10-11 10:00,10.94,175.18,344.96,21.3,1,1,674.8,22.67,17.2,2.281,99.42,0.0,0.0,1.26,0.21,11.06
2019-10-11 10:30,14.48,206.93,351.6,22.91,1,1,689.6,23.26,16.6,2.379,99.55,0.0,0.0,0.82,0.149,11.09
2019-10-11 11:00,20.12,242.22,382.6,26.03,1,1,741.0,24.08,15.2,2.543,99.57,0.0,0.0,1.16,0.227,11.09
2019-10-11 11:30,21.74,229.09,396.21,29.23,1,1,766.5,24.32,14.1,2.612,99.56,0.0,0.0,1.0,0.278,11.1
2019-10-11 12:00,17.56,224.75,398.44,32.17,1,1,774.8,25.04,13.1,2.759,99.52,0.0,0.0,1.6,0.185,11.14
2019-10-11 12:30,16.05,232.41,382.1,34.18,1,1,757.8,25.55,13.0,2.846,99.55,0.0,0.0,1.58,0.248,11.16
2019-10-11 13:00,6.27,228.97,355.96,34.68,1,1,723.0,26.12,12.4,2.966,99.31,0.0,0.0,1.11,0.282,11.19
2019-10-11 13:30,15.4,195.58,285.2,34.5,1,1,623.3,26.11,13.0,2.945,98.78,0.0,0.0,1.82,0.257,11.2
2019-10-11 14:00,4.37,167.28,241.0,32.34,1,1,566.0,26.14,13.0,2.949,98.7,0.0,0.0,1.65,0.301,11.24
2019-10-11 14:30,6.05,123.17,176.71,28.82,1,1,476.4,26.14,12.7,2.958,98.67,0.0,0.0,1.79,0.242,11.24
2019-10-11 15:00,8.14,98.58,111.96,23.54,1,1,384.9,26.14,12.6,2.962,98.65,0.031,0.0,1.45,0.228,11.26
2019-10-11 15:30,5.06,63.56,49.7,18.96,1,1,293.2,25.92,12.9,2.914,98.62,0.185,0.0,1.43,0.231,11.29
2019-10-11 16:00,3.22,13.7,-12.52,14.12,1,1,197.6,25.5,13.4,2.825,98.62,0.397,0.0,1.54,0.196,11.29
2019-10-11 16:30,2.15,-14.67,-62.64,8.85,1,1,99.9,24.64,13.8,2.673,98.59,0.39,0.0,1.23,0.13,11.29
2019-10-11 17:00,-0.94,-0.39,-74.2,1.87,1,1,24.6,22.74,15.9,2.326,98.57,0.429,0.0,0.88,0.044,11.3
2019-10-11 17:30,0.48,1.19,-69.79,-6.12,0,1,0.0,21.08,18.6,2.033,98.81,0.0,0.0,0.6,0.018,11.29
2019-10-11 18:00,0.31,9.17,-61.67,-11.37,0,1,0.0,17.01,25.1,1.451,99.14,0.0,0.0,0.81,0.044,11.29
2019-10-11 18:30,0.42,-14.03,-65.2,-14.26,1,1,0.0,16.04,27.1,1.327,99.24,0.0,0.0,1.08,0.073,11.29
2019-10-11 19:00,1.05,-10.25,-62.55,-15.14,1,1,0.0,15.05,29.3,1.208,99.38,0.0,0.0,1.13,0.072,11.29
2019-10-11 19:30,-0.18,-18.74,-66.01,-15.66,1,1,0.0,14.78,30.8,1.162,99.35,0.0,0.0,1.12,0.088,11.27
2019-10-11 20:00,0.23,-32.22,-73.41,-15.4,1,1,0.0,14.38,32.5,1.105,99.32,0.0,0.0,1.27,0.122,11.25
2019-10-11 20:30,-0.31,-17.07,-72.28,-15.57,1,1,0.0,13.35,35.5,0.987,99.29,0.0,0.0,1.24,0.085,11.24
2019-10-11 21:00,2.34,-49.88,-79.15,-15.6,1,1,0.0,13.42,35.7,0.989,99.12,0.0,0.0,1.45,0.175,11.22
